user_id,device_trust_score,location_risk,time_of_access,failed_attempts,resource_sensitivity,vpn_active,patch_level,auth_method,anomaly_score,decision,decision_binary
USER_00464,0.6441133071341937,high,13,1,1,True,6,biometric,0.4056,ALLOW,0
USER_00349,0.6970443383405154,high,23,1,2,True,27,MFA,0.3417,DENY,1
USER_00259,0.8804968976692766,low,13,0,4,True,5,MFA,0.0971,ALLOW,0
USER_00148,0.5312619580700697,medium,6,1,1,True,32,password,0.2728,DENY,1
USER_00252,0.8053032585589253,medium,7,2,2,False,3,password,0.1799,DENY,1
USER_00443,0.8616435469642169,high,6,3,2,True,20,password,0.2815,DENY,1
USER_00420,0.6164824030135486,medium,12,1,2,False,22,password,0.242,ALLOW,0
USER_00403,0.6688332530403908,medium,6,1,3,True,3,biometric,0.2185,ALLOW,0
USER_00346,0.9265387409083969,medium,6,1,1,False,15,password,0.1922,ALLOW,0
USER_00451,0.6783156983160855,medium,14,2,3,True,21,MFA,0.2507,ALLOW,0
USER_00147,0.5645839101687212,low,10,1,4,True,15,biometric,0.245,ALLOW,0
USER_00148,0.6620035775740366,low,12,1,3,True,18,biometric,0.1768,ALLOW,0
USER_00352,0.5993205807580182,high,3,3,3,True,13,MFA,0.4233,DENY,1
USER_00199,0.8103291796974784,high,16,2,5,True,10,password,0.3664,DENY,1
USER_00308,0.6008951569909077,low,23,2,3,True,3,biometric,0.2196,ALLOW,0
USER_00489,0.8887904565536477,medium,23,0,3,False,8,MFA,0.1537,ALLOW,0
USER_00417,0.7988902559279105,low,17,0,2,True,6,MFA,0.1307,ALLOW,0
USER_00424,0.9336125358540174,medium,7,6,1,True,4,MFA,0.2438,ALLOW,0
USER_00128,0.5213763855382377,low,20,0,5,True,6,MFA,0.2506,ALLOW,0
USER_00039,0.6417375227661951,medium,7,0,2,False,13,MFA,0.3041,ALLOW,0
USER_00338,0.8100945315728609,low,3,4,5,True,9,MFA,0.1297,ALLOW,0
USER_00360,0.49918655248255106,low,6,1,1,True,10,MFA,0.253,ALLOW,0
USER_00129,0.950066483444385,low,22,1,3,False,5,MFA,0.1511,ALLOW,0
USER_00267,0.6098544253098188,medium,21,2,4,True,3,MFA,0.3314,ALLOW,0
USER_00476,0.675762654141169,medium,4,1,2,False,2,password,0.2127,DENY,1
USER_00441,0.6852191852629853,high,10,1,5,True,6,MFA,0.308,DENY,1
USER_00473,0.5867111964502042,low,0,2,4,True,15,password,0.2578,ALLOW,0
USER_00434,0.8967507923094964,medium,1,1,2,False,3,password,0.2152,ALLOW,0
USER_00151,0.8238551696593075,low,19,2,5,True,35,password,0.153,ALLOW,0
USER_00415,0.6630226400892777,low,15,3,4,True,12,MFA,0.2134,ALLOW,0
USER_00478,0.7328807506914309,low,13,0,5,True,27,password,0.1639,ALLOW,0
USER_00298,0.8261384035714502,low,2,0,4,False,61,password,0.1972,ALLOW,0
USER_00099,0.8615646613266182,low,8,0,4,True,14,MFA,0.1314,ALLOW,0
USER_00263,0.6917333577325967,medium,6,3,5,True,1,MFA,0.3206,ALLOW,0
USER_00252,0.39993143219943345,medium,14,3,4,False,24,password,0.3237,DENY,1
USER_00144,0.7160623852214684,medium,23,1,1,True,45,password,0.2204,ALLOW,0
USER_00346,0.9419764280916308,low,14,2,5,True,4,MFA,0.0701,ALLOW,0
USER_00112,0.7375156547354235,low,14,4,1,True,10,biometric,0.1781,ALLOW,0
USER_00500,0.6734392448693648,low,10,1,1,False,22,biometric,0.1566,ALLOW,0
USER_00060,0.6808097169613657,low,4,2,3,True,34,password,0.2199,ALLOW,0
USER_00369,0.6916499301905384,low,11,4,4,True,7,password,0.1876,ALLOW,0
USER_00002,0.7981767272392702,low,11,1,5,False,66,password,0.1782,ALLOW,0
USER_00385,0.8120474245475772,medium,11,3,1,False,6,MFA,0.231,ALLOW,0
USER_00304,0.44959043582938363,medium,21,2,3,True,7,password,0.3763,DENY,1
USER_00254,0.6132214481544633,medium,21,0,4,True,1,password,0.223,ALLOW,0
USER_00140,0.5677671630633813,low,21,0,5,True,1,biometric,0.2408,ALLOW,0
USER_00453,0.6116598519885948,medium,18,0,2,False,26,MFA,0.2339,ALLOW,0
USER_00037,0.9135836035944116,medium,5,0,3,True,2,MFA,0.1761,ALLOW,0
USER_00160,0.8794288424811578,medium,6,2,5,True,28,biometric,0.2507,ALLOW,0
USER_00009,0.8055878895991189,low,20,3,3,False,5,password,0.2134,ALLOW,0
USER_00233,0.751068240744193,high,23,0,1,True,39,password,0.3729,ALLOW,0
USER_00099,0.4711156497590538,low,16,1,3,False,9,MFA,0.2567,ALLOW,0
USER_00147,0.6025293797585619,low,12,1,1,True,3,MFA,0.2248,ALLOW,0
USER_00304,0.8771377141216802,low,17,1,5,True,10,biometric,0.1554,ALLOW,0
USER_00208,0.6255083355075096,medium,20,1,4,True,7,MFA,0.2751,ALLOW,0
USER_00131,0.42811817220981596,high,14,0,5,True,13,MFA,0.4265,DENY,1
USER_00404,0.638804449508731,medium,15,1,5,False,12,biometric,0.3011,ALLOW,0
USER_00152,0.5707094866218658,low,16,1,5,True,20,MFA,0.2543,ALLOW,0
USER_00054,0.6407530677512753,medium,4,1,5,True,11,password,0.3051,DENY,1
USER_00120,0.5790137242960144,high,16,3,4,False,30,biometric,0.4188,ALLOW,0
USER_00161,0.584910413835888,medium,15,2,5,True,0,MFA,0.3097,ALLOW,0
USER_00408,0.6887938555055924,low,11,2,4,False,12,MFA,0.2046,ALLOW,0
USER_00116,0.7204174090581217,medium,2,1,2,True,2,password,0.1962,ALLOW,0
USER_00075,0.8510896509955377,medium,9,2,5,True,11,password,0.2597,ALLOW,0
USER_00113,0.741256923288564,high,14,2,2,True,19,password,0.3643,DENY,1
USER_00456,0.7867716842356087,low,17,3,5,False,28,MFA,0.1701,ALLOW,0
USER_00420,0.9404508692647794,medium,15,0,3,False,9,MFA,0.1773,ALLOW,0
USER_00422,0.8402257200513402,medium,21,1,4,True,13,MFA,0.2067,ALLOW,0
USER_00104,0.7278523551128158,medium,3,3,4,False,3,password,0.2364,ALLOW,0
USER_00340,0.8242601086397051,low,22,1,4,True,12,password,0.1923,ALLOW,0
USER_00254,0.7611290163024071,low,17,1,1,True,2,MFA,0.1831,ALLOW,0
USER_00227,0.7805891939260755,low,4,2,5,True,21,biometric,0.1484,ALLOW,0
USER_00112,0.6905426331978208,medium,11,0,1,True,16,biometric,0.2193,ALLOW,0
USER_00473,0.5744448649296249,low,22,0,2,False,45,MFA,0.1817,ALLOW,0
USER_00099,0.7584170517762984,low,5,0,1,True,30,MFA,0.1626,ALLOW,0
USER_00153,0.9639108605616754,low,5,1,5,False,14,MFA,0.0742,ALLOW,0
USER_00349,0.87977992316739,low,5,0,3,False,27,MFA,0.1159,ALLOW,0
USER_00402,0.5841188168665344,medium,0,3,4,True,3,MFA,0.3425,ALLOW,0
USER_00384,0.5299203190701293,low,19,1,3,True,5,MFA,0.2163,ALLOW,0
USER_00366,0.530677434733593,low,6,0,5,False,33,MFA,0.2203,ALLOW,0
USER_00338,0.5730698184827935,low,9,2,5,False,9,password,0.1826,ALLOW,0
USER_00194,0.5951927982758342,low,0,0,2,False,0,MFA,0.1747,ALLOW,0
USER_00310,0.8235219935957798,medium,7,1,4,True,17,password,0.2597,ALLOW,0
USER_00163,0.5220828542273978,low,18,2,3,True,3,biometric,0.2627,ALLOW,0
USER_00208,0.3448897932829627,low,23,1,4,True,27,MFA,0.2456,ALLOW,0
USER_00445,0.6168216751800107,low,23,1,5,False,30,MFA,0.2273,ALLOW,0
USER_00169,0.7135410692645598,low,19,2,3,True,15,MFA,0.2277,ALLOW,0
USER_00484,0.7662837079894613,high,10,1,1,False,6,password,0.3027,DENY,1
USER_00161,0.9030064587323864,medium,13,2,4,False,1,MFA,0.201,ALLOW,0
USER_00068,0.92547799245402,low,15,3,1,False,59,password,0.1376,ALLOW,0
USER_00289,0.6092672620344586,medium,15,0,3,False,31,MFA,0.25,ALLOW,0
USER_00398,0.7067825161093109,low,5,1,1,True,49,password,0.2284,ALLOW,0
USER_00277,0.5423517645434384,low,8,3,4,True,12,password,0.2677,ALLOW,0
USER_00304,0.3338221816402553,low,4,1,4,False,8,MFA,0.2415,ALLOW,0
USER_00404,0.7721435821925182,medium,12,2,1,False,26,biometric,0.2123,ALLOW,0
USER_00384,0.6208425727200358,medium,20,1,4,True,23,biometric,0.291,ALLOW,0
USER_00392,0.643643170330623,medium,10,1,3,True,16,password,0.2928,ALLOW,0
USER_00135,0.7147996352693194,high,0,1,3,False,7,password,0.3228,DENY,1
USER_00195,0.6877490287202898,high,21,0,3,True,27,password,0.4003,ALLOW,0
USER_00401,0.8621055444519413,low,2,2,3,False,4,MFA,0.1605,ALLOW,0
USER_00128,0.5031512569227018,low,18,1,5,True,13,MFA,0.2605,ALLOW,0
USER_00033,0.5037383382714716,medium,13,2,1,True,78,MFA,0.3833,DENY,1
USER_00176,0.44362881428501977,low,10,0,3,True,104,password,0.2735,DENY,1
USER_00460,0.8377092425527559,low,23,3,1,False,8,password,0.1642,ALLOW,0
USER_00443,0.8745399723201844,medium,0,2,1,False,10,MFA,0.2082,ALLOW,0
USER_00371,0.8390281563837594,high,17,2,5,True,12,MFA,0.3422,ALLOW,0
USER_00470,0.5655067816416111,medium,13,1,3,False,20,biometric,0.2594,ALLOW,0
USER_00375,0.44818649609376715,high,11,2,2,True,38,MFA,0.4015,DENY,1
USER_00022,0.5913688604252506,medium,8,1,5,False,3,MFA,0.3037,ALLOW,0
USER_00238,0.6670278472346802,low,14,2,2,False,1,password,0.1703,ALLOW,0
USER_00158,0.3429799644034005,low,9,4,2,True,1,biometric,0.3311,ALLOW,0
USER_00038,0.6665343813457761,medium,19,2,4,False,30,MFA,0.2674,ALLOW,0
USER_00230,0.8945888989301433,high,3,2,1,False,7,MFA,0.307,ALLOW,0
USER_00365,0.45843421086354724,medium,8,2,2,False,0,password,0.2979,DENY,1
USER_00051,0.9702962543772603,low,22,2,4,True,13,password,0.1458,ALLOW,0
USER_00438,0.8065095572723252,medium,11,1,2,False,8,MFA,0.2068,ALLOW,0
USER_00264,0.745835610483785,high,4,1,4,True,4,MFA,0.2962,ALLOW,0
USER_00283,0.8597776310918391,high,0,0,2,False,0,MFA,0.3347,DENY,1
USER_00027,0.8723849145800648,low,2,0,2,True,9,password,0.0773,ALLOW,0
USER_00226,0.8383485471819175,low,21,0,1,True,16,password,0.0803,ALLOW,0
USER_00277,0.8940248914847203,medium,1,3,4,False,15,MFA,0.2393,ALLOW,0
USER_00286,0.5237252791394759,low,15,3,4,False,25,MFA,0.2543,ALLOW,0
USER_00097,0.5033686125790731,low,23,1,1,True,1,MFA,0.1899,ALLOW,0
USER_00284,0.7094514201300183,low,9,3,2,False,2,MFA,0.1486,ALLOW,0
USER_00367,0.5281419826791592,low,12,2,1,True,0,biometric,0.2531,ALLOW,0
USER_00448,0.8628973646137722,low,1,0,5,True,0,MFA,0.1651,ALLOW,0
USER_00481,0.6901223484029413,low,5,1,3,False,8,MFA,0.1787,ALLOW,0
USER_00453,0.7777083065747576,high,1,1,2,True,3,password,0.3117,ALLOW,0
USER_00317,0.8396796246165208,medium,22,3,3,True,5,biometric,0.2181,ALLOW,0
USER_00304,0.9016681144027084,high,7,1,4,False,22,password,0.28,DENY,1
USER_00147,0.7790114150017643,high,5,1,5,False,15,MFA,0.3298,ALLOW,0
USER_00004,0.7237131234401534,high,5,0,5,False,1,password,0.3083,DENY,1
USER_00035,0.7501856264583395,medium,14,2,2,False,12,password,0.275,ALLOW,0
USER_00192,0.8967548921684505,medium,19,1,1,True,3,password,0.2201,ALLOW,0
USER_00049,0.7982740515927123,medium,2,2,3,True,1,password,0.186,ALLOW,0
USER_00017,0.3020898875700207,low,1,0,3,False,49,password,0.3441,ALLOW,0
USER_00172,0.8576983950313698,medium,0,1,5,True,43,biometric,0.1862,ALLOW,0
USER_00220,0.5339824955726395,low,2,2,1,False,18,MFA,0.2765,ALLOW,0
USER_00158,0.9207916217308073,low,23,1,2,False,8,MFA,0.1441,ALLOW,0
USER_00477,0.7155030790350173,low,10,0,3,True,23,password,0.207,ALLOW,0
USER_00046,0.705626641095817,low,23,1,5,False,29,MFA,0.1368,ALLOW,0
USER_00373,0.7260937666894262,medium,5,1,2,False,51,password,0.302,ALLOW,0
USER_00006,0.8835648542905554,medium,12,1,4,True,27,MFA,0.2138,ALLOW,0
USER_00099,0.7735594600534242,low,12,1,5,True,30,MFA,0.1293,ALLOW,0
USER_00380,0.7797820790741615,low,17,0,5,False,10,biometric,0.1731,ALLOW,0
USER_00233,0.992574309515392,medium,2,2,2,False,9,MFA,0.1771,ALLOW,0
USER_00037,0.8595114117372934,low,9,4,3,True,0,MFA,0.1093,ALLOW,0
USER_00280,0.5277212570207183,low,14,2,3,True,11,MFA,0.2425,ALLOW,0
USER_00349,0.7918037600302705,low,16,2,2,False,1,MFA,0.1927,ALLOW,0
USER_00497,0.7435017029037739,high,4,4,5,True,10,password,0.3794,ALLOW,0
USER_00302,0.7101675196703252,low,3,2,5,False,4,password,0.1502,ALLOW,0
USER_00181,0.8653750773408535,medium,10,0,1,False,1,MFA,0.1528,ALLOW,0
USER_00095,0.8232488849247143,high,13,2,1,True,6,biometric,0.2879,ALLOW,0
USER_00099,0.4423654931309786,medium,10,1,5,True,10,MFA,0.3594,ALLOW,0
USER_00188,0.4813087259899208,low,6,4,5,True,32,MFA,0.2377,ALLOW,0
USER_00481,0.4946622729817319,medium,0,0,2,True,3,password,0.2874,ALLOW,0
USER_00116,0.8116052701128513,high,10,2,5,False,8,MFA,0.3352,ALLOW,0
USER_00191,0.8292722038726833,medium,9,1,4,True,1,MFA,0.1893,ALLOW,0
USER_00253,0.8354949679092235,high,20,2,4,True,2,password,0.3105,DENY,1
USER_00469,0.6422932463408544,medium,9,1,3,False,2,password,0.3012,ALLOW,0
USER_00416,0.8806817690528695,medium,9,1,4,True,5,MFA,0.184,ALLOW,0
USER_00471,0.575872741239336,low,10,0,2,True,2,biometric,0.2352,ALLOW,0
USER_00161,0.46216797127773307,low,5,2,2,False,10,password,0.2338,DENY,1
USER_00256,0.6706005505944624,low,7,1,3,True,3,password,0.2316,ALLOW,0
USER_00323,0.70565434365224,medium,18,1,4,False,29,password,0.2558,DENY,1
USER_00128,0.7632572977833776,low,11,0,5,True,22,biometric,0.161,ALLOW,0
USER_00018,0.7657244369823913,medium,7,2,4,False,16,password,0.232,ALLOW,0
USER_00281,0.6117222850931646,low,21,2,3,False,27,password,0.2384,ALLOW,0
USER_00490,0.7622271546292555,low,20,1,1,False,8,password,0.1219,ALLOW,0
USER_00223,0.7928198994350127,medium,20,0,2,True,0,password,0.2284,ALLOW,0
USER_00054,0.7735026062692949,high,7,3,3,False,4,MFA,0.3867,DENY,1
USER_00058,0.6226295501453827,low,2,2,3,True,16,MFA,0.2006,ALLOW,0
USER_00323,0.6717261767001381,low,14,1,4,False,24,MFA,0.2022,ALLOW,0
USER_00360,0.8952641357758443,medium,1,0,5,False,2,biometric,0.1474,ALLOW,0
USER_00174,0.37583589950557444,low,10,2,5,False,20,MFA,0.2765,ALLOW,0
USER_00280,0.7652696625503009,medium,7,1,3,False,70,MFA,0.2184,ALLOW,0
USER_00114,0.6528762716760106,medium,16,1,1,True,5,biometric,0.3019,ALLOW,0
USER_00288,0.46191053816905125,low,19,4,1,True,16,MFA,0.3091,DENY,1
USER_00431,0.5869627079102042,low,5,4,5,False,11,biometric,0.2233,ALLOW,0
USER_00342,0.7135678596542125,medium,4,1,2,False,0,MFA,0.276,ALLOW,0
USER_00151,0.8454503977729255,low,18,4,4,False,4,password,0.1642,ALLOW,0
USER_00450,0.604500517823791,low,3,1,3,False,15,biometric,0.2314,ALLOW,0
USER_00127,0.873617917965354,high,3,1,4,True,20,MFA,0.3548,ALLOW,0
USER_00155,0.5086458712743871,low,21,1,4,True,12,MFA,0.2818,ALLOW,0
USER_00490,0.40516184245004744,medium,21,1,3,True,19,password,0.3765,DENY,1
USER_00386,0.4798887014220116,low,21,0,4,True,1,MFA,0.2183,ALLOW,0
USER_00474,0.9709350278662303,medium,14,1,3,True,12,biometric,0.165,ALLOW,0
USER_00273,0.4967827410060698,low,13,1,5,True,23,password,0.2899,ALLOW,0
USER_00104,0.645527668358905,medium,7,0,1,True,1,MFA,0.2255,ALLOW,0
USER_00417,0.6061295774290298,low,5,3,3,True,8,MFA,0.2602,ALLOW,0
USER_00393,0.7513055061819005,medium,20,0,3,True,3,password,0.2353,ALLOW,0
USER_00299,0.7367685490049809,low,10,1,1,True,2,password,0.1973,ALLOW,0
USER_00246,0.5887502679983213,low,18,1,1,False,10,MFA,0.2122,ALLOW,0
USER_00176,0.3358578679944282,low,5,3,2,True,4,password,0.3061,DENY,1
USER_00039,0.9112621653356273,medium,16,4,4,False,57,MFA,0.2039,ALLOW,0
USER_00477,0.8502286526841004,high,13,2,1,True,13,MFA,0.2923,ALLOW,0
USER_00170,0.8791273723524609,medium,16,2,3,False,70,MFA,0.2687,ALLOW,0
USER_00247,0.5329022713137322,low,16,0,5,False,3,password,0.1727,ALLOW,0
USER_00026,0.4966918336122209,low,7,0,1,False,18,MFA,0.2209,ALLOW,0
USER_00355,0.8506169793112922,medium,17,2,3,True,26,biometric,0.2162,ALLOW,0
USER_00306,0.6029910165411919,medium,2,3,4,True,1,MFA,0.3474,ALLOW,0
USER_00409,0.5184504516188304,low,18,2,3,True,7,MFA,0.2599,ALLOW,0
USER_00408,0.5624472951137572,medium,2,0,4,False,5,MFA,0.3241,ALLOW,0
USER_00013,0.8378950102711494,medium,3,3,1,True,2,MFA,0.2064,ALLOW,0
USER_00316,0.6631236067721329,medium,20,2,1,True,30,MFA,0.2787,ALLOW,0
USER_00391,0.5394673315787982,low,0,3,2,True,37,MFA,0.2818,ALLOW,0
USER_00313,0.6576458866427525,medium,10,3,1,True,27,MFA,0.3117,ALLOW,0
USER_00036,0.8116911330060371,low,12,1,3,False,2,biometric,0.1786,ALLOW,0
USER_00173,0.7027074569910217,medium,4,1,3,True,12,MFA,0.2352,ALLOW,0
USER_00020,0.7318193691905386,high,22,1,1,True,14,MFA,0.364,ALLOW,0
USER_00321,0.7924388453365672,low,9,1,4,True,3,biometric,0.1328,ALLOW,0
USER_00264,0.9055200319267239,low,19,2,2,True,11,password,0.0937,ALLOW,0
USER_00494,0.7515084809276642,low,20,1,3,True,5,MFA,0.1845,ALLOW,0
USER_00400,0.5174913933703561,low,17,2,5,True,23,password,0.2018,DENY,1
USER_00142,0.6635203546508212,low,5,0,1,True,17,MFA,0.2164,ALLOW,0
USER_00460,0.7750926503947787,low,21,0,5,False,14,password,0.1873,ALLOW,0
USER_00371,0.48013600948585267,medium,14,2,5,True,34,MFA,0.3079,DENY,1
USER_00471,0.5903182903981625,medium,14,0,4,False,6,password,0.231,DENY,1
USER_00143,0.7868722283768369,high,7,2,5,True,20,MFA,0.3328,DENY,1
USER_00092,0.9191892292856285,low,9,1,4,True,47,biometric,0.0818,ALLOW,0
USER_00354,0.6349655611209502,medium,5,2,1,True,8,biometric,0.2412,ALLOW,0
USER_00322,0.9475932553003733,medium,13,1,1,True,13,MFA,0.1675,ALLOW,0
USER_00288,0.6658834380707223,low,17,0,3,False,24,password,0.1861,ALLOW,0
USER_00215,0.9737790820274227,medium,21,3,1,True,14,biometric,0.1955,ALLOW,0
USER_00447,0.6893394568833585,low,1,1,3,False,3,MFA,0.1425,ALLOW,0
USER_00342,0.9211018079695811,high,1,0,5,True,2,MFA,0.2925,ALLOW,0
USER_00051,0.8075322767379143,medium,12,1,2,True,14,biometric,0.202,ALLOW,0
USER_00153,0.5954452019263833,medium,17,2,3,True,0,biometric,0.2552,ALLOW,0
USER_00186,0.9116387717478573,medium,0,1,4,False,0,MFA,0.2048,ALLOW,0
USER_00063,0.7913864814644744,low,13,3,4,False,1,password,0.1953,ALLOW,0
USER_00190,0.7665466940367854,medium,6,1,1,True,10,password,0.2453,ALLOW,0
USER_00125,0.828381865920136,low,20,1,2,False,7,MFA,0.1717,ALLOW,0
USER_00150,0.7358111995047959,low,15,2,5,True,8,MFA,0.1472,ALLOW,0
USER_00314,0.8113627004664493,medium,2,1,3,True,36,MFA,0.2017,ALLOW,0
USER_00058,0.8462741429200851,medium,13,1,3,True,11,MFA,0.2582,ALLOW,0
USER_00342,0.5489934326116023,low,18,3,2,True,9,password,0.2678,ALLOW,0
USER_00305,0.8607866108622643,medium,22,1,2,False,43,biometric,0.2392,ALLOW,0
USER_00180,0.5759269228575039,low,19,5,5,False,10,MFA,0.2701,ALLOW,0
USER_00170,0.45872456813256013,low,11,2,2,False,7,biometric,0.2631,ALLOW,0
USER_00326,0.7817152940302793,medium,18,1,4,False,0,biometric,0.2398,ALLOW,0
USER_00271,0.23513875960722283,high,3,2,3,False,43,MFA,0.5153,DENY,1
USER_00054,0.9606394720797068,medium,23,1,4,False,2,biometric,0.1663,ALLOW,0
USER_00491,0.5867331882961757,high,23,4,5,True,9,MFA,0.4188,DENY,1
USER_00444,0.6461267907262505,low,23,0,5,True,23,MFA,0.1422,ALLOW,0
USER_00101,0.7938640002245921,low,2,0,4,True,46,password,0.2056,ALLOW,0
USER_00481,0.7037862904962466,high,6,3,5,False,5,password,0.3422,DENY,1
USER_00264,0.7170628965631489,high,7,4,3,True,38,MFA,0.3876,DENY,1
USER_00053,0.8887201627943373,high,23,1,2,False,14,password,0.3249,DENY,1
USER_00060,0.37499668964722366,high,11,1,1,True,28,MFA,0.4317,DENY,1
USER_00492,0.8003532625046623,low,9,2,1,True,6,biometric,0.1294,ALLOW,0
USER_00108,0.5931500220444748,medium,4,1,5,True,1,MFA,0.2576,ALLOW,0
USER_00005,0.830830778394308,medium,19,3,3,True,15,MFA,0.2244,ALLOW,0
USER_00103,0.9316295326093544,medium,3,2,4,True,0,MFA,0.1986,ALLOW,0
USER_00196,0.910241086688522,low,0,2,1,False,0,biometric,0.1606,ALLOW,0
USER_00262,0.6461810930566839,medium,6,1,3,True,5,biometric,0.2383,ALLOW,0
USER_00365,0.43708187292495826,low,18,2,1,True,5,biometric,0.2677,ALLOW,0
USER_00480,0.7205221471026101,low,19,3,4,False,5,biometric,0.2117,ALLOW,0
USER_00372,0.45944281895129435,high,4,0,1,False,23,biometric,0.4149,DENY,1
USER_00350,0.7398945819692607,low,23,0,2,True,9,password,0.1319,ALLOW,0
USER_00047,0.5228695230323098,low,8,0,1,True,3,MFA,0.2008,ALLOW,0
USER_00355,0.42996623506900455,high,16,4,4,True,16,biometric,0.4717,DENY,1
USER_00311,0.6190277300382596,low,3,2,1,False,12,password,0.2057,ALLOW,0
USER_00424,0.6124440978029833,low,16,1,3,False,7,password,0.1859,ALLOW,0
USER_00308,0.43076660480810847,medium,21,1,2,False,4,biometric,0.3672,ALLOW,0
USER_00144,0.49141518250446503,low,10,1,2,True,29,MFA,0.2847,ALLOW,0
USER_00269,0.8361764659416313,low,14,1,2,True,5,password,0.1274,ALLOW,0
USER_00370,0.7433124267462066,low,5,1,1,False,11,MFA,0.1533,ALLOW,0
USER_00124,0.7118976287025648,high,22,2,1,True,2,MFA,0.385,ALLOW,0
USER_00106,0.7794266052886123,low,9,0,3,True,1,biometric,0.0973,ALLOW,0
USER_00158,0.45081681827753667,medium,21,2,2,False,43,password,0.3757,DENY,1
USER_00147,0.8601022660552335,low,5,0,4,False,9,biometric,0.1607,ALLOW,0
USER_00145,0.847783755974974,low,15,1,1,True,8,password,0.1241,ALLOW,0
USER_00120,0.8962048128732025,medium,12,1,5,False,4,biometric,0.2127,ALLOW,0
USER_00319,0.4536159958486193,medium,14,3,4,True,3,biometric,0.3063,ALLOW,0
USER_00275,0.7335680096010839,high,1,5,3,False,13,MFA,0.4078,DENY,1
USER_00092,0.8820506942754383,low,0,2,3,True,1,password,0.1121,ALLOW,0
USER_00058,0.8310115683278547,medium,14,3,5,True,12,MFA,0.253,ALLOW,0
USER_00439,0.8336957728221075,low,10,0,5,True,5,MFA,0.1043,ALLOW,0
USER_00346,0.5458838340957254,medium,2,0,4,False,0,biometric,0.2407,ALLOW,0
USER_00229,0.9992980405843118,low,16,1,4,True,5,MFA,0.0461,ALLOW,0
USER_00474,0.9187774249770457,medium,23,0,4,False,17,MFA,0.1787,ALLOW,0
USER_00117,0.816534972384616,low,12,2,2,False,16,password,0.1104,ALLOW,0
USER_00318,0.7571569911095792,low,13,3,5,True,4,biometric,0.1675,ALLOW,0
USER_00279,0.7905666673821968,medium,23,0,3,True,18,MFA,0.1703,ALLOW,0
USER_00127,0.5152638210844451,low,1,2,1,False,14,MFA,0.2758,ALLOW,0
USER_00393,0.5928834602342438,medium,10,2,2,True,21,MFA,0.3197,ALLOW,0
USER_00396,0.7492376607697273,low,4,0,1,True,69,password,0.204,ALLOW,0
USER_00129,0.9764524247754371,low,3,4,3,True,7,MFA,0.1017,ALLOW,0
USER_00058,0.6657012358371152,low,4,2,5,True,12,biometric,0.2308,ALLOW,0
USER_00122,0.8617059390591209,low,17,0,4,True,2,MFA,0.1477,ALLOW,0
USER_00001,0.933170378903151,low,8,2,2,True,1,password,0.1541,ALLOW,0
USER_00239,0.9531357287976447,medium,20,2,1,True,13,MFA,0.239,ALLOW,0
USER_00290,0.9603307285811592,low,17,3,5,False,36,password,0.1504,ALLOW,0
USER_00096,0.9609135640852312,medium,1,1,4,False,13,MFA,0.1953,ALLOW,0
USER_00126,0.7997440226109394,medium,21,0,2,True,11,MFA,0.2224,ALLOW,0
USER_00118,0.7661143165088882,low,19,5,2,False,22,password,0.2497,ALLOW,0
USER_00048,0.9605705044184233,low,2,1,5,False,20,password,0.0847,ALLOW,0
USER_00089,0.6462170855712565,low,16,1,3,False,49,password,0.1994,ALLOW,0
USER_00488,0.858522809264924,low,2,3,3,False,20,MFA,0.1583,ALLOW,0
USER_00237,0.520053892986727,high,11,5,4,True,34,biometric,0.4774,DENY,1
USER_00373,0.3690607261528169,low,4,1,5,False,13,biometric,0.3148,ALLOW,0
USER_00385,0.680691869532982,medium,17,1,5,True,8,password,0.2619,ALLOW,0
USER_00272,0.845579451673522,medium,20,2,3,True,15,MFA,0.2604,ALLOW,0
USER_00189,0.6216419721436156,low,1,4,1,True,1,MFA,0.2621,ALLOW,0
USER_00487,0.6388906061102991,medium,21,2,2,True,8,MFA,0.2594,ALLOW,0
USER_00192,0.8164512134037589,low,12,2,1,True,20,MFA,0.1954,ALLOW,0
USER_00447,0.902515508468518,low,21,1,4,False,10,biometric,0.1102,ALLOW,0
USER_00069,0.6468842511030815,medium,13,2,3,True,22,MFA,0.2662,ALLOW,0
USER_00278,0.899541613232547,low,20,1,3,False,2,biometric,0.1401,ALLOW,0
USER_00349,0.8380070122552815,low,2,0,1,False,1,MFA,0.1162,ALLOW,0
